wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 8:00,04/11/2006,2006,11,4,8,,1007.7,1007.8,1007.5,,23,22.3,23.3,22.4,22.9,22.1,96,96,93,1,69,2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 9:00,04/11/2006,2006,11,4,9,,1008.3,1008.3,1007.7,56.945,23.4,22.4,23.4,22.5,22.9,22.2,94,96,94,1.6,24,2.4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 10:00,04/11/2006,2006,11,4,10,,1009,1009,1008.3,228.673,24.1,22.5,24.1,22.8,23.4,22.4,91,95,91,0.6,12,2.4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 11:00,04/11/2006,2006,11,4,11,1.4,1009.6,1009.6,1009,177.928,23.7,22.3,24.1,22.8,23.3,22.2,92,94,91,1.4,169,5.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 12:00,04/11/2006,2006,11,4,12,,1010,1010.1,1009.6,418.266,24.2,21.9,24.2,22.6,23.7,21.7,87,93,86,1.3,158,6.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 13:00,04/11/2006,2006,11,4,13,,1010.1,1010.2,1010,281.189,24.1,21.7,24.4,22.4,24,21.4,87,89,85,1.7,205,6.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 14:00,04/11/2006,2006,11,4,14,,1009.7,1010.1,1009.7,507.272,24.8,22.1,24.8,22.1,24.1,21.5,85,87,83,2.6,198,5.4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 15:00,04/11/2006,2006,11,4,15,,1008.8,1009.7,1008.8,913.091,25,21.5,25.4,21.8,24.8,21.3,81,85,78,2.9,181,6
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 16:00,04/11/2006,2006,11,4,16,,1008.5,1008.8,1008.5,469.102,24.5,21.3,25.1,21.8,24.4,21,82,85,78,2.7,199,7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 17:00,04/11/2006,2006,11,4,17,,1007.8,1008.5,1007.8,471.69,24.7,21.1,25,21.6,24.4,20.8,81,84,79,2.6,176,5.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 18:00,04/11/2006,2006,11,4,18,,1007.7,1007.9,1007.7,422.67,24.9,20.8,25,21,24.7,20.4,78,80,76,2.5,183,7.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 19:00,04/11/2006,2006,11,4,19,,1007.8,1007.8,1007.6,488.26,24.5,19.8,25,20.7,24.5,19.6,75,78,73,3.8,177,7.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 20:00,04/11/2006,2006,11,4,20,,1008.5,1008.5,1007.8,128.912,23.8,20.1,24.5,20.1,23.8,19.5,80,80,74,2.8,190,8.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 21:00,04/11/2006,2006,11,4,21,,1009.3,1009.3,1008.5,19.253,23.5,20.5,23.8,20.8,23.5,20.1,83,85,80,4.5,183,7.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 22:00,04/11/2006,2006,11,4,22,,1009.9,1009.9,1009.2,0,23.2,20.3,23.5,20.5,23.1,20.2,84,84,83,2.1,188,7.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,04/11/2006 23:00,04/11/2006,2006,11,4,23,,1010.8,1010.8,1009.9,,23,20.7,23.3,20.7,23,20.1,87,87,83,0.3,202,4.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 0:00,05/11/2006,2006,11,5,0,,1011.3,1011.3,1010.8,,22.1,20.8,22.9,21.1,21.9,20.4,92,93,86,1.1,32,1.6
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 1:00,05/11/2006,2006,11,5,1,0.6,1011.7,1011.8,1011.3,,21.7,20.6,22.1,21,21.7,20.6,93,95,92,0.9,291,2.3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 2:00,05/11/2006,2006,11,5,2,,1011.1,1011.7,1011.1,,21.6,20.7,21.9,20.9,21.5,20.1,94,96,90,0.6,192,3.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 3:00,05/11/2006,2006,11,5,3,,1010.8,1011.1,1010.8,,21.6,21,21.8,21,21.5,20.3,96,96,92,0.5,360,2.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 4:00,05/11/2006,2006,11,5,4,1,1010.4,1010.8,1010.4,,21.4,20.8,21.6,21,21.4,20.5,97,97,94,0.4,66,1.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 5:00,05/11/2006,2006,11,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 6:00,05/11/2006,2006,11,5,6,0.6,1009.5,1009.8,1009.5,,21.1,20.6,21.2,20.7,21,20.4,97,97,96,0.2,15,1.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 7:00,05/11/2006,2006,11,5,7,0.4,1009.9,1009.9,1009.5,,21,19.5,21.3,20.7,21,19.4,91,97,90,1.4,280,4.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 8:00,05/11/2006,2006,11,5,8,,1010.2,1010.2,1009.9,,20.7,19.6,21,19.8,20.4,19.5,94,95,91,1.7,8,4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 9:00,05/11/2006,2006,11,5,9,,1011.3,1011.3,1010.2,49.064,20.8,19.9,21.1,19.9,20.7,19.3,94,95,90,0.7,71,3.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 10:00,05/11/2006,2006,11,5,10,0.2,1011.8,1011.9,1011.3,245.148,21,19.8,21,20.1,20.6,19.1,93,95,90,0.7,23,2.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 11:00,05/11/2006,2006,11,5,11,,1012.4,1012.4,1011.8,455.928,21.4,19.4,21.6,20.2,21,19.1,88,94,87,1.9,127,2.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 12:00,05/11/2006,2006,11,5,12,,1012.6,1012.6,1012.4,805.936,22.6,19.9,22.6,20.3,21.4,19.4,85,90,83,1.5,357,2.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 13:00,05/11/2006,2006,11,5,13,,1012.1,1012.7,1012.1,1490.811,24.4,19.4,24.5,20.8,21.7,18.9,74,92,73,0.9,60,4.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 14:00,05/11/2006,2006,11,5,14,,1011.6,1012.1,1011.6,1978.388,24.9,18.7,25.7,20.3,24.3,17.9,68,74,65,1.9,177,3.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 15:00,05/11/2006,2006,11,5,15,,1011.5,1011.6,1011.4,627.539,22.2,20.2,24.9,20.3,22.2,18.1,88,88,67,4.1,173,7.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 16:00,05/11/2006,2006,11,5,16,,1010.9,1011.5,1010.9,640.746,22.4,20,22.4,20.5,21.5,19.5,86,92,86,1.3,299,6.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 17:00,05/11/2006,2006,11,5,17,0.4,1010.5,1010.9,1010.5,483.504,22.4,19.7,22.6,20.6,21.8,19.1,84,91,82,0.8,237,4.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 18:00,05/11/2006,2006,11,5,18,,1010,1010.5,1010,480.967,23.1,18.7,23.2,19.9,22.5,18.7,76,85,76,0.6,360,2.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 19:00,05/11/2006,2006,11,5,19,,1009.9,1010,1009.8,155.855,21.8,19.1,23.2,20.7,21.8,18.6,85,88,76,0.7,73,3.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 20:00,05/11/2006,2006,11,5,20,,1010,1010.1,1009.8,117.859,21.8,19.7,21.8,20.3,21.3,19.2,88,93,85,0.5,351,2.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 21:00,05/11/2006,2006,11,5,21,0.2,1010.6,1010.6,1010,16.628,21.1,19.8,21.8,20.4,21,19.6,92,94,88,1.3,341,2.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 22:00,05/11/2006,2006,11,5,22,,1010.9,1010.9,1010.5,0,21.2,19.2,21.4,19.9,21,19.2,88,93,88,1.6,309,3.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,05/11/2006 23:00,05/11/2006,2006,11,5,23,,1011.5,1011.5,1010.9,,21.2,19.2,21.4,19.8,21,19.1,88,92,87,1.5,6,3.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 0:00,06/11/2006,2006,11,6,0,0.2,1012,1012,1011.5,,21,19.6,21.5,19.8,20.8,19.2,91,94,87,0.9,329,2.6
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 1:00,06/11/2006,2006,11,6,1,,1012.3,1012.4,1012,,20.9,19.9,21.1,20,20.8,19.5,94,95,91,1.7,346,4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 2:00,06/11/2006,2006,11,6,2,,1012.2,1012.3,1012.1,,20.8,19.9,21.2,20,20.8,19.7,95,95,91,0.7,20,2.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 3:00,06/11/2006,2006,11,6,3,0.6,1011.6,1012.2,1011.6,,20.7,19.8,20.8,19.9,20.6,19.5,95,95,92,2.2,23,4.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 4:00,06/11/2006,2006,11,6,4,,1010.7,1011.6,1010.7,,20.6,19.8,20.7,19.9,20.6,19.8,95,96,94,1.8,6,3.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 5:00,06/11/2006,2006,11,6,5,0.4,1009.8,1010.7,1009.8,,20.6,19.6,21,19.8,20.6,19.5,94,95,91,1.4,9,3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 6:00,06/11/2006,2006,11,6,6,0.2,1009.2,1009.8,1009.2,,20.4,19.3,20.6,19.6,20.4,19.2,93,94,93,1.4,338,3.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 7:00,06/11/2006,2006,11,6,7,,1009,1009.2,1009,,20.4,19.7,20.6,19.7,20.3,19.3,95,96,93,2.1,5,3.2
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 8:00,06/11/2006,2006,11,6,8,,1009.2,1009.2,1008.8,,20.8,19,20.9,19.6,20.3,19,90,95,89,2.1,347,4.4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 9:00,06/11/2006,2006,11,6,9,,1009.8,1009.8,1009.2,133.197,20.8,19.7,21,19.7,20.5,18.9,93,94,88,1.8,17,3.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 10:00,06/11/2006,2006,11,6,10,,1009.8,1009.8,1009.6,531.661,21.9,19.9,21.9,20.2,20.8,19.8,89,95,89,1.5,4,2.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 11:00,06/11/2006,2006,11,6,11,,1009.9,1010,1009.8,938.96,23.3,20,23.6,20.7,21.9,19.5,81,90,80,1.1,194,2.3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 12:00,06/11/2006,2006,11,6,12,,1009.7,1009.9,1009.7,1690.815,24.2,20.3,24.4,20.8,23.3,19.5,79,82,76,1.4,111,3.4
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 13:00,06/11/2006,2006,11,6,13,,1009.6,1009.8,1009.6,1609.666,25.2,19.8,25.4,21.2,24,19.2,72,82,71,1.1,168,3.5
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 14:00,06/11/2006,2006,11,6,14,,1009.4,1009.6,1009.4,2176.405,25.8,20.3,26.2,20.7,24.8,19.2,71,76,67,1.6,148,3.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 15:00,06/11/2006,2006,11,6,15,,1009.1,1009.4,1009,1220.534,25.6,20.9,25.9,21.1,25.2,19.7,75,76,70,1.6,161,4.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 16:00,06/11/2006,2006,11,6,16,,1008.5,1009.1,1008.5,541.144,24.9,20.4,25.6,21,24.9,20,76,78,73,2.4,219,3.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 17:00,06/11/2006,2006,11,6,17,,1007.5,1008.5,1007.5,477.992,25,19.9,25,21,24.7,19.8,73,79,73,1.8,146,3.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 18:00,06/11/2006,2006,11,6,18,,1006.7,1007.5,1006.7,385.56,24.8,20.3,25.1,20.8,24.7,19.9,76,78,73,1.2,114,3.3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 19:00,06/11/2006,2006,11,6,19,,1006,1006.7,1006,324.297,24.5,20.6,24.8,20.9,24.5,20.2,79,80,76,1.1,29,3.3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 20:00,06/11/2006,2006,11,6,20,,1006,1006,1005.7,139.404,24.2,20.6,24.5,21,24.2,20.5,80,81,79,1.9,119,3.3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 21:00,06/11/2006,2006,11,6,21,,1006.2,1006.2,1006,26.973,23.9,20.8,24.2,21,23.8,20.6,83,84,80,1.3,166,3.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 22:00,06/11/2006,2006,11,6,22,,1006.1,1006.3,1005.9,0,23.2,21.2,23.9,21.2,23.2,20.8,89,89,83,0.5,163,2.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,06/11/2006 23:00,06/11/2006,2006,11,6,23,,1006.7,1006.7,1006.1,,23.1,21.3,23.2,21.4,23.1,21.2,90,90,89,1.7,235,2.7
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,07/11/2006 0:00,07/11/2006,2006,11,7,0,,1007.3,1007.3,1006.7,,23.2,21.3,23.2,21.5,23.1,21.3,89,90,89,1.6,229,2.8
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,07/11/2006 1:00,07/11/2006,2006,11,7,1,,1007.1,1007.5,1007.1,,22.8,21.6,23.2,21.7,22.8,21.3,93,93,89,0.4,330,2.1
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,07/11/2006 2:00,07/11/2006,2006,11,7,2,,1006.6,1007.1,1006.6,,22.6,21.4,22.9,21.6,22.6,21.4,93,93,92,0.4,270,0.9
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,07/11/2006 3:00,07/11/2006,2006,11,7,3,,1005.6,1006.6,1005.6,,22.5,21.4,22.7,21.5,22.2,21.2,93,95,92,1.7,338,3
306,ALFREDO CHAVES,14,-20.636526,-40.741818,A615,Alfredo Chaves,ES,07/11/2006 4:00,07/11/2006,2006,11,7,4,,1004.8,1005.6,1004.8,,22.5,21.4,22.8,21.4,22.4,21.2,94,94,91,1.1,236,2.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 0:00,25/10/2006,2006,10,25,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 1:00,25/10/2006,2006,10,25,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 2:00,25/10/2006,2006,10,25,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 3:00,25/10/2006,2006,10,25,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 4:00,25/10/2006,2006,10,25,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 5:00,25/10/2006,2006,10,25,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 6:00,25/10/2006,2006,10,25,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 7:00,25/10/2006,2006,10,25,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 8:00,25/10/2006,2006,10,25,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 9:00,25/10/2006,2006,10,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 10:00,25/10/2006,2006,10,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 11:00,25/10/2006,2006,10,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 12:00,25/10/2006,2006,10,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 13:00,25/10/2006,2006,10,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 14:00,25/10/2006,2006,10,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 15:00,25/10/2006,2006,10,25,15,,1015.7,1016.6,1015.7,1029.38,22.3,19.6,23.1,20.1,21.9,18,85,87,76,2.1,56,4.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 16:00,25/10/2006,2006,10,25,16,,1014.9,1015.9,1014.9,1532.974,24.2,19.4,24.3,20.3,22.2,18.6,75,88,74,1.7,77,3.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 17:00,25/10/2006,2006,10,25,17,0.4,1014.5,1014.9,1014.5,1160.028,23.6,18.6,24.5,19.7,23.6,18.3,73,77,70,2.4,76,4.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 18:00,25/10/2006,2006,10,25,18,,1014.3,1014.6,1014.3,639.152,22.5,18.6,23.8,19.3,22.5,18.1,79,79,73,3.2,72,5.6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 19:00,25/10/2006,2006,10,25,19,,1014.1,1014.4,1014.1,233.41,21.3,18.4,22.5,18.9,21,18.2,83,87,78,2.2,34,5.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 20:00,25/10/2006,2006,10,25,20,,1014.5,1014.5,1014.1,137.703,22.1,19.6,22.1,19.6,21.3,18.3,86,87,82,0.5,99,3.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 21:00,25/10/2006,2006,10,25,21,,1015,1015,1014.5,40.159,21.3,19,22.1,19.9,21.3,18.8,86,88,83,1.9,64,4.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 22:00,25/10/2006,2006,10,25,22,,1014.9,1015,1014.8,0,20.7,19.3,21.3,19.5,20.6,18.8,91,91,86,0.9,172,3.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,25/10/2006 23:00,25/10/2006,2006,10,25,23,,1015.6,1015.6,1014.9,,20.6,19.2,20.9,19.4,20.5,19,92,92,89,1.1,250,1.8
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 0:00,26/10/2006,2006,10,26,0,,1015.7,1015.7,1015.5,,20.2,19.3,20.6,19.5,20,19.2,95,96,91,1.5,217,2.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 1:00,26/10/2006,2006,10,26,1,,1015.6,1016.1,1015.6,,19.7,19,20.2,19.2,19.7,19,95,96,95,0.7,189,2.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 2:00,26/10/2006,2006,10,26,2,,1015,1015.6,1015,,19.9,19.1,19.9,19.1,19.7,18.9,95,96,95,1.4,256,2.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 3:00,26/10/2006,2006,10,26,3,,1014.4,1015.1,1014.4,,20,19.1,20,19.3,19.7,19,95,96,95,1.3,236,2.1
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 4:00,26/10/2006,2006,10,26,4,,1013.7,1014.4,1013.7,,19.8,19.2,20,19.3,19.8,19.1,96,96,94,0.5,340,1.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 5:00,26/10/2006,2006,10,26,5,,1013.1,1013.7,1013.1,,19.2,18.8,19.8,19.2,19.1,18.7,97,97,96,0.5,293,1.6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 6:00,26/10/2006,2006,10,26,6,,1012.4,1013.1,1012.4,,18.3,17.9,19.2,18.8,18.3,17.9,98,98,97,0.5,338,1.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 7:00,26/10/2006,2006,10,26,7,,1012.7,1012.7,1012.4,,18.3,18,18.6,18.3,18.2,17.8,98,98,98,0.6,275,2.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 8:00,26/10/2006,2006,10,26,8,,1012.9,1012.9,1012.6,,17.7,17.4,18.2,18,17.6,17.2,98,99,98,0.5,354,1.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 9:00,26/10/2006,2006,10,26,9,,1012.9,1013,1012.7,244.053,19.1,18.8,19.5,19.3,17.5,17.3,98,99,98,0.5,347,1.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 10:00,26/10/2006,2006,10,26,10,,1013.1,1013.1,1012.9,947.769,21.9,19.8,21.9,19.9,19.1,18.9,88,98,87,1.6,269,2.5
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 11:00,26/10/2006,2006,10,26,11,,1013.4,1013.5,1013.1,1827.066,23.9,19.7,24,20.1,21.9,19.1,77,88,76,1.2,323,3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 12:00,26/10/2006,2006,10,26,12,,1013.2,1013.5,1013.2,2660.456,25.3,18.7,25.5,19.7,23.8,17.7,67,78,63,1.8,332,3.3
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 13:00,26/10/2006,2006,10,26,13,,1012.6,1013.2,1012.6,3438.037,26.5,17.6,27,18.6,25.2,16.7,58,67,55,2.5,12,4.9
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 14:00,26/10/2006,2006,10,26,14,,1011.9,1012.6,1011.9,3613.092,27.7,17.8,27.9,18.5,26.4,16.8,55,60,53,2.4,29,5.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 15:00,26/10/2006,2006,10,26,15,,1011.1,1011.9,1011.1,3296.951,28.3,18.1,28.5,18.7,27.1,16.8,54,58,51,1.6,329,6.4
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 16:00,26/10/2006,2006,10,26,16,,1009.9,1011.1,1009.9,3204.954,27.6,20.7,28.6,21.1,26.7,17.7,66,69,53,3.7,96,7.2
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 17:00,26/10/2006,2006,10,26,17,,1008.9,1009.9,1008.9,3230.808,28.1,20.6,28.1,20.9,27,19.4,64,67,62,3,63,6.7
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 18:00,26/10/2006,2006,10,26,18,,1008,1008.9,1008,2652.675,27.2,20.3,28.2,20.6,26.9,19.4,66,67,61,4.7,55,7.6
307,SÃO MATEUS,29,-18.676198,-39.864051,A616,São Mateus,ES,26/10/2006 19:00,26/10/2006,2006,10,26,19,,1007.9,1008,1007.8,1839.399,26.5,20,27.2,20.4,26.5,19.8,68,68,65,4.4,50,8.3
